TITLE	1kx8_006
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	17/04/27
TIME	17:59:47
SPECTROMETER/DATA SYSTEM	
LOCALE	2055
RESOLUTION	
DELTAX	-0.2
XUNITS	NANOMETERS
YUNITS	CD [mdeg]
Y2UNITS	HT [V]
FIRSTX	  250.0000
LASTX	  190.0000
NPOINTS	     301
FIRSTY	    -0.07491
MAXY	     5.57972
MINY	   -16.58744
XYDATA
199.4000	-1.4119	576.622
199.2000	-0.848783	582.088
199.0000	-0.271313	587.654
198.8000	0.216082	593.304
198.6000	0.5089	599.017
198.4000	0.754471	604.774
198.2000	1.03766	610.554
198.0000	1.50407	616.33
197.8000	1.94927	622.095
197.6000	2.3509	627.816
197.4000	3.18407	633.481
197.2000	3.75554	639.067
197.0000	3.70357	644.562
196.8000	4.07715	649.951
196.6000	4.23267	655.218
196.4000	4.515	660.357
196.2000	5.03622	665.358
196.0000	5.57972	670.212
195.8000	5.42996	674.904
195.6000	5.44538	679.433
195.4000	5.41143	683.785
195.2000	5.18721	687.959
195.0000	5.14693	691.941
194.8000	5.21946	695.73
194.6000	5.01037	699.318
194.4000	4.44909	702.695
194.2000	4.28552	705.865
194.0000	4.13729	708.816
193.8000	3.98665	711.542
193.6000	3.61221	714.045
193.4000	3.3613	716.325
193.2000	2.32964	718.38
193.0000	1.53569	720.215
192.8000	1.46849	721.838
192.6000	1.10349	723.253
192.4000	0.516432	724.472
192.2000	0.630023	725.509
192.0000	0.827641	726.379
191.8000	0.559965	727.095
191.6000	0.272576	727.676
191.4000	0.343495	728.141
191.2000	0.206903	728.503
191.0000	0.381346	728.784
190.8000	-0.315032	728.995
190.6000	-0.377927	729.154
190.4000	0.004743	729.273
190.2000	0.0947224	729.359
190.0000	0.551524	729.417

##### Extended Information
[Comments]
Sample name	1kx8_006
Comment
User
Division
Company	EPFL

[Detailed Information]
Creation date	27.04.2017 17:59

Data array type	Linear data array * 2
Horizontal axis	Wavelength [nm]
Vertical axis(1)	CD [mdeg]
Vertical axis(2)	HT [V]
Start	250 nm
End	190 nm
Data interval	0.2 nm
Data points	301     

[Measurement Information]
Instrument Name	CD-Spectrometer
Model Name	J-815
Serial No.	A007961168

Accessory	PFD-425S
Accessory S/N	A001061180
  Temperature	20.01 C
  Control Sonsor	Holder
  Monitor Sensor	Holder
  Cell Length	10 mm

Photometric Mode	CD, HT
Measure Range	250 - 190 nm
Data pitch	0.2 nm
Sensitivity	Standard
D.I.T.	8 sec
Bandwidth	1.00 nm
Start Mode	Immediately
Scanning Speed	50 nm/min
Baseline Correction	None
Shutter Control	Auto
PMT Voltage	Auto
Accumulations	2
End Temperature.	20 C
Start Temperature.	90 C
Temperature. Interval	5 C
Ramp Rate	5 C/min

