time (min)	Molar Mass 1	time (min)	Molar Mass 2	time (min)	LS	time (min)	UV
				29.7825497731956	0.948433708812399	29.7826021235287	0.989617420811254
				29.7907395590225	0.951589464913048	29.7907919093557	0.991477051860067
				29.7989293448495	0.952520566415502	29.7989816951826	0.993089110341304
				29.8071191306765	0.952795420185044	29.8071714810096	0.994461564977952
				29.8153089165034	0.953070273954585	29.8153612668365	0.995659453815546
				29.8234987023304	0.956546861209344	29.8235510526635	0.996751483448918
				29.8316884881574	0.957218979952897	29.8317408384905	0.997687630556778
				29.8398782739843	0.95404407362702	29.8399306243174	0.998483446021501
				29.8480680598113	0.950869167301133	29.8481204101444	0.999176936934085
				29.8562578456383	0.943847235905817	29.8563101959714	0.999711441215106
				29.8644476314652	0.954129457564194	29.8644999817983	0.999967178642629
				29.8726374172922	0.965594921400232	29.8726897676253	1
				29.8808272031191	0.981347905352869	29.8808795534522	0.999912093314023
				29.8890169889461	1	29.8890693392792	0.999703548189665
				29.8972067747731	0.997907175766847	29.8972591251062	0.999280952737681
				29.9053965606	0.995814351533704	29.9054489109331	0.998620696675989
				29.913586346427	0.936852633757599	29.9136386967601	0.997842671226234
				29.921776132254	0.929497378372715	29.9218284825871	0.996982626359319
				29.9299659180809	0.941103942823218	29.930018268414	0.995938648862872
				29.9381557039079	0.941567781423384	29.938208054241	0.994681115771372
				29.9463454897348	0.940350747431116	29.9463978400679	0.993315762175915
				29.9545352755618	0.939133713438847	29.9545876258949	0.991897786357634
				29.9627250613888	0.93000439410839	29.9627774117219	0.990413937375461
				29.9709148472157	0.920875074777933	29.9709671975488	0.988863504071478
				29.9791046330427	0.918708684176398	29.9791569833758	0.987197053702254
				29.9872944188697	0.921379715371147	29.9873467692028	0.985341787953398
				29.9954842046966	0.922694057929039	29.9955365550297	0.983358014223099
				30.0036739905236	0.908378211117202	30.0037263408567	0.981311717583991
				30.0118637763505	0.894062364305369	30.0119161266837	0.979217694589348
				30.0200535621775	0.897973998201316	30.0201059125106	0.977093819574546
				30.0282433480045	0.906631004093116	30.0282956983376	0.974877184976341
				30.0364331338314	0.905613028822102	30.0364854841645	0.972470312839628
				30.0446229196584	0.904595053551088	30.0446752699915	0.969812001997084
				30.0528127054854	0.889867070394471	30.0528650558185	0.966948698838054
				30.0610024913123	0.904351437785094	30.0610548416454	0.963999087992409
				30.0691922771393	0.911502487518953	30.0692446274724	0.961010136794959
				30.0773820629662	0.910953800268053	30.0774344132994	0.958052396285887
				30.0855718487932	0.910405113017147	30.0856241991263	0.955047196252642
				30.0937616346202	0.902759376901445	30.0938139849533	0.951849063901143
				30.1019514204471	0.895113640785743	30.1020037707802	0.948609605110886
				30.1101412062741	0.875513544633818	30.1101935566072	0.945367386294671
				30.1183309921011	0.863347373890182	30.1183833424342	0.942062878476487
				30.126520777928	0.861225319622528	30.1265731282611	0.938709149188541
				30.134710563755	0.859103265354874	30.1347629140881	0.935302539516135
				30.1429003495819	0.853947589274245	30.1429526999151	0.931919295828965
				30.1510901354089	0.845603485920907	30.151142485742	0.928572649571087
				30.1592799212359	0.849442304095357	30.159332271569	0.925155910687341
				30.1674697070628	0.84979175253579	30.1675220573959	0.921640577232133
				30.1756594928898	0.841499578376271	30.1757118432229	0.918093008439854
				30.1838492787168	0.833207404216746	30.1839016290499	0.914548840339879
				30.1920390645437	0.831154101547559	30.1920914148768	0.910924283052329
				30.2002288503707	0.824226129974036	30.2002812007038	0.907232508669688
				30.2084186361976	0.830494971374775	30.2084709865308	0.903472654781405
				30.2166084220246	0.825989807183011	30.2166607723577	0.89963442549853
				30.2247982078516	0.821484642991252	30.2248505581847	0.895794423714002
				30.2329879936785	0.807013058184074	30.2330403440116	0.891931069627689
				30.2411777795055	0.801842461563289	30.2412301298386	0.888097988985497
				30.2493675653325	0.820427253174718	30.2494199156656	0.884332471884632
				30.2575573511594	0.828905493851565	30.2576097014925	0.880662322344446
				30.2657471369864	0.825920974762969	30.2657994873195	0.87703381610354
				30.2739369228134	0.822936455674384	30.2739892731465	0.873389354720146
				30.2821267086403	0.814716698979695	30.2821790589734	0.869709140515556
				30.2903164944673	0.806534730071663	30.2903688448004	0.86595666282411
				30.2985062802942	0.781369075216007	30.2985586306273	0.862071498523673
				30.3066960661212	0.77053365533123	30.3067484164543	0.858063617630948
				30.3148858519482	0.764518512166635	30.3149382022813	0.8540970792677
				30.3230756377751	0.758503369002045	30.3231279881082	0.850119093627587
				30.3312654236021	0.745707372094969	30.3313177739352	0.846031446507298
				30.339455209429	0.758578518396714	30.3395075597622	0.841892788190143
				30.347644995256	0.760996372837135	30.3476973455891	0.837815480626793
				30.355834781083	0.76142944020716	30.3558871314161	0.833829847520646
				30.3640245669099	0.756005643637067	30.364076917243	0.829963466414841
				30.3722143527369	0.750581847066974	30.37226670307	0.82616606972278
				30.3804041385639	0.736957528929732	30.380456488897	0.822310788561954
				30.3885939243908	0.734683172249712	30.3886462747239	0.81843923049086
				30.3967837102178	0.737568236402841	30.3968360605509	0.81459387428594
				30.4049734960448	0.737736997542274	30.4050258463779	0.8107341126782
				30.4131632818717	0.736371698272563	30.4132156322048	0.806857515234318
				30.4213530676987	0.735006399002863	30.4214054180318	0.803008589479252
				30.4295428535256	0.732451409735767	30.4295952038588	0.799177342798815
				30.4377326393526	0.729896420468665	30.4377849896857	0.795412478471099
				30.4459224251796	0.719719070498456	30.4459747755127	0.791823104058536
				30.4541122110065	0.735291579001686	30.4541645613396	0.788344160069189
				30.4623019968335	0.737436003693611	30.4623543471666	0.784789700840484
				30.4704917826605	0.727862833370133	30.4705441329936	0.781238324840132
				30.4786815684874	0.718289663046655	30.4787339188205	0.777759306204061
				30.4868713543144	0.697908956952629	30.4869237046475	0.774273003362318
				30.4950611401413	0.679742690734918	30.4951134904745	0.77066869140644
				30.5032509259683	0.68466758413004	30.5033032763014	0.766975563185308
				30.5114407117953	0.74486944717245	30.5114930621284	0.763317116042199
				30.5196304976222	0.736720770084691	30.5196828479553	0.759713708790922
				30.5278202834492	0.728572092996927	30.5278726337823	0.756105320742169
				30.5360100692762	0.705636312388041	30.5360624196093	0.752580163983296
				30.5441998551031	0.688627922461868	30.5442522054362	0.749178251597057
				30.5523896409301	0.686233684850722	30.5524419912632	0.745875501632592
				30.560579426757	0.686563224347736	30.5606317770902	0.742617039291961
				30.568769212584	0.675044983302255	30.5688215629171	0.739442328909852
				30.576958998411	0.663526742256774	30.5770113487441	0.736314189380806
				30.5851487842379	0.634564571470227	30.585201134571	0.733072471414567
				30.5933385700649	0.625046749931678	30.593390920398	0.729656601843468
				30.6015283558919	0.677634260359877	30.601580706225	0.726255798007334
				30.6097181417188	0.691887749703928	30.6097704920519	0.722970603185673
				30.6179079275458	0.706141239047985	30.6179602778789	0.719752424936223
				30.6260977133727	0.715472610234143	30.6261500637059	0.71645246628669
				30.6342874991997	0.706148600737308	30.6343398495328	0.713075269312494
				30.6424772850267	0.696824591240474	30.6425296353598	0.709741207518001
				30.6506670708536	0.671096033832978	30.6507194211867	0.706469136799352
